%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.transform.translation.x,field.transform.translation.y,field.transform.translation.z,field.transform.rotation.x,field.transform.rotation.y,field.transform.rotation.z,field.transform.rotation.w
1524587604676596218,11275,1524587604672098547,/world,vicon/rs/rs,0.245844787678,0.114717731781,1.30498541802,-0.0256076977971,-0.185743333538,-0.0804659905118,0.978963167964
1524587604686534057,11276,1524587604682051340,/world,vicon/rs/rs,0.246111460411,0.114616089594,1.30495653648,-0.0260101232583,-0.185853405595,-0.0810888546408,0.978880269885
1524587604696788143,11277,1524587604692138536,/world,vicon/rs/rs,0.246379360195,0.11456242288,1.30500358992,-0.0263952196235,-0.18559758906,-0.0819806121106,0.978844219758
1524587604706531510,11278,1524587604702136343,/world,vicon/rs/rs,0.246601733458,0.114412305904,1.30499133025,-0.0289436843334,-0.184751724486,-0.0839285942366,0.978767109432
1524587604716694441,11279,1524587604712125889,/world,vicon/rs/rs,0.246843004721,0.114243857605,1.30498730388,-0.0297587967767,-0.184403713183,-0.0848453474284,0.97872925347
1524587604726757451,11280,1524587604722212494,/world,vicon/rs/rs,0.247042559211,0.114091837573,1.30499042307,-0.0291933583413,-0.184095931949,-0.0855882138605,0.978739543146
1524587604736457282,11281,1524587604732113785,/world,vicon/rs/rs,0.247479242711,0.113800183132,1.30472013136,-0.0303794621486,-0.186510457015,-0.0850116463786,0.978296456951
1524587604746557881,11282,1524587604742133248,/world,vicon/rs/rs,0.247651335385,0.113730766979,1.30471911979,-0.0306898496202,-0.187008632957,-0.0859211711281,0.978112190233
1524587604758428674,11283,1524587604753967298,/world,vicon/rs/rs,0.247844301317,0.113611916033,1.30467552634,-0.0316032125078,-0.187836942991,-0.0865669690865,0.977867414157
1524587604766597556,11284,1524587604762308495,/world,vicon/rs/rs,0.248028910938,0.113484563223,1.304570667,-0.0327834186048,-0.188867102716,-0.0872469721326,0.977569655232
1524587604776397696,11285,1524587604772031095,/world,vicon/rs/rs,0.24821561052,0.113374356747,1.30444190086,-0.0328945948745,-0.18969816561,-0.0875818023747,0.977375045459
1524587604786489293,11286,1524587604782152068,/world,vicon/rs/rs,0.248379109167,0.113266117303,1.3043135085,-0.0333825773345,-0.190439650026,-0.0879199877932,0.977183922798
1524587604796568577,11287,1524587604792136626,/world,vicon/rs/rs,0.248417998263,0.113352379925,1.30449112212,-0.0312574915711,-0.189639558636,-0.0885193169016,0.977355686307
1524587604806528066,11288,1524587604802129182,/world,vicon/rs/rs,0.248787609255,0.112997271738,1.30409465884,-0.0349744906152,-0.191959028374,-0.0885154483772,0.976777114715
1524587604816383107,11289,1524587604812080795,/world,vicon/rs/rs,0.248848472274,0.113087342288,1.30432222625,-0.033535475134,-0.191181328842,-0.0895100445644,0.976889463211
