vertex index, timestamp [ns], position x [m], position y [m], position z [m], quaternion x, quaternion y, quaternion z, quaternion w, velocity x [m/s], velocity y [m/s], velocity z [m/s], acc bias x [m/s^2], acc bias y [m/s^2], acc bias z [m/s^2], gyro bias x [rad/s], gyro bias y [rad/s], gyro bias z [rad/s]
475, 1524501406926974297, -0.144916244245494, -0.728505048973853, -0.091491203521082, -0.418786998660607, 0.597847959860065, -0.579678492427236, 0.362171384928857, 0.307505912115236, -0.0364328347457888, 0.00986730799374528, 0.397095259483902, 0.115352667179927, -0.217820705456641, -0.00307334461465489, 0.00919711080744749, -0.0139730568799443
476, 1524501407059864759, -0.107202099263934, -0.725808787774032, -0.0921154011897774, -0.445035215607101, 0.579151090314912, -0.563677448846713, 0.385740074555718, 0.253388682874745, 0.0636409588717205, -0.00571392727845676, 0.397257074653574, 0.115724432308055, -0.220126663654429, -0.0062791483144693, 0.0075227174843035, -0.0122776021712496
477, 1524501407192781448, -0.0740043999655626, -0.710794692261902, -0.0947761117900468, -0.470840606526031, 0.560022133266875, -0.544837110953835, 0.409678967027716, 0.243279510584591, 0.158717409088149, -0.00626527942626074, 0.397148130698946, 0.116128513276067, -0.222209116160143, -0.00799697715791011, 0.0041636667630828, -0.0104302352985897
478, 1524501407325706005, -0.0427083224948091, -0.684579164087591, -0.0936196995931651, -0.49441991588354, 0.539030486749104, -0.524565305756189, 0.435690625478278, 0.228289103860088, 0.238015233885841, 0.00717142207251079, 0.396770265431989, 0.116553942726365, -0.224130571403031, -0.00700851455298911, -0.00131541663076102, -0.0101339525028947
479, 1524501407458647013, -0.0122138558710586, -0.650074584006416, -0.0933992973189283, -0.515712178232917, 0.519023340344727, -0.505044274439832, 0.457805638077127, 0.21709094900302, 0.286998363860935, -0.00734644931875143, 0.396237523119546, 0.116996153129594, -0.225975526674999, -0.00660907861139549, -0.0071511586482156, -0.00986415110749678
480, 1524501407591557026, 0.0150937133490154, -0.610015581550873, -0.0951663025580999, -0.532829784778947, 0.500551315719542, -0.488402512705239, 0.476449143526426, 0.204693395404805, 0.308134502416571, -0.0121529086403797, 0.395589018044159, 0.117352772772617, -0.227990099832775, -0.00725738747148596, -0.00862583191091306, -0.00770816937752519
481, 1524501407724498272, 0.0428189158495163, -0.566899691434786, -0.0963639727415796, -0.543943930944984, 0.486856681843689, -0.475686149058542, 0.490732369959558, 0.212206779072632, 0.348658712944344, -0.00808581713273728, 0.39471734626776, 0.117649894526357, -0.230346294834271, -0.00814957537876635, -0.00427087417273694, -0.00596439532700533
482, 1524501407857448816, 0.0698749638329892, -0.516938202053334, -0.0953975886578632, -0.553200042532047, 0.472959382843006, -0.464605487992694, 0.504401502426763, 0.19075101325663, 0.394780161533219, 0.0330825500823148, 0.393585264044123, 0.117966103304961, -0.232948139702331, -0.00548519998098791, -0.00140382497574406, -0.00549432654681917
483, 1524501407990395546, 0.0939944093884293, -0.464058617960342, -0.0899512504250034, -0.561486062093759, 0.458542990591324, -0.454661483879521, 0.51745015502025, 0.155315382498506, 0.407567843316422, 0.0465366083733692, 0.392346032247907, 0.118489612326606, -0.235559515468777, -0.000668813907991657, 0.00326032903127816, -0.0052478516672791
484, 1524501408123337984, 0.109537896838434, -0.407769523613991, -0.0865884245511836, -0.570992983192168, 0.44342289513437, -0.439933178269356, 0.532730652275413, 0.0855310229669692, 0.433539710575878, -0.0127778921415378, 0.390856133665113, 0.119101895332658, -0.237968304122571, 0.00049349742010033, 0.00678709206569824, -0.00722216184047539
485, 1524501408256271124, 0.119750667720287, -0.350624953866097, -0.091162023475851, -0.590652692196308, 0.422699704193362, -0.42003289907156, 0.544083376858399, 0.0749191427816036, 0.413156609863559, -0.0204903063355506, 0.389313410143559, 0.119617652103246, -0.24014801783869, -0.00545843588640625, 0.00444493691375495, -0.00836200425677712
486, 1524501408389197350, 0.126530686950192, -0.296159196654452, -0.09390042751061, -0.611948272256903, 0.399294559569603, -0.396838979217488, 0.555519568830415, 0.0335920955437312, 0.409514132016442, -0.0203179921489228, 0.387756721227612, 0.11977033603216, -0.242252214953098, -0.0102926379570513, 0.00380940015545851, -0.0085497330344533
487, 1524501408522130728, 0.128913460757316, -0.243618644723081, -0.0956283399897317, -0.631450667122387, 0.372295950810107, -0.372613830082407, 0.569055984620503, 0.0111207671395126, 0.369085448626273, -0.00481082348008765, 0.386243546787691, 0.11972676145861, -0.24435705689883, -0.00612426106850636, 0.0020700642806927, -0.0100600361680128
488, 1524501408655096769, 0.130827224826697, -0.198310799767411, -0.0967092834955054, -0.647036580197753, 0.346149589048201, -0.349288229290534, 0.582685042511683, 0.0359284057966655, 0.319534869445182, -0.00754155483188877, 0.384826103820056, 0.119556034375936, -0.246453253213358, -0.00347316457193184, 0.00258283818790462, -0.0110876439574575
489, 1524501408788042068, 0.137675478397972, -0.157260560473029, -0.0972434539129948, -0.660075017875108, 0.320788277744781, -0.327187881501896, 0.59526795801304, 0.0634250060721663, 0.304004445439318, -0.00512245026996124, 0.383286523798357, 0.119229984431003, -0.248489521243399, -0.00511881197296486, 0.00442367086306296, -0.0112193977337471
